text,label
"BAGUSS BGTTTT SESUAII , btw aku bli yg s013 and s008",3
"Mur sama bautnya kurang dan penjual pertama bilang akan respon setelah 5-7hari setelah 2 minggu masih aja ga ada solusi. disuruh kirim balik bagian jemuran padahal yang kurang cuma mur sama baut dibikin ribet akhirnya itu bagian bawah ga bisa dipake. kurang profesional penanganannya",0
"tolong di cek dulu sebelum kirim..power yg satu keluar asap..untung ganti kapasitor sendiri bisa..",1
"Udah yang ketiga kali buat disini best banget asli cepat gak ada obattt!!!!???????????????????",3
"tenyata gak bagus utk kucing jantan di saluran urine nya ... hati2",1
"baru pake 3 hari udh berulah, susah hidup, kadang hang, frezee blank saat lagi on komputer. minta di ganti gk di respon trs buat apa embel2 garansi lifetime? not recommended",1
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",1
"tokonya tidak sportif, tidak koperatif pengalaman buruk belanja di toko ini barang cacat diajukan keluhan tapi tidak bertanggung jawab di chat lewat Tokped ataupun WA tapi tanggapannya muter muter doang kebanyakan basa basi padahal tidak mau bertanggung jawab lu makan tuh uang ***** buat **** istri lu hati hati dengan toko ini",0
"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang",1
"Mentang2 beli 1 buat ngepasin uang kenapa dikasih nya dlm kondisi bekas ya? Ga ada perekat sama sekali dan ada bekas lekukan juga. Iya murah, cuman harus profesional dong jualannya..",1
"Jelek banget mic nya. Gak nyala. Kabel cuman 50 cm. Akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada",0
"kecewa !!!",0
"jangan lupa gaes diorder toko ini",3
"Barang nya robek dan penyok2, di chat ke penjualnya malah bilang wajar karna produksi masal. Trus tulisannya pake capslock semua tanpa bilang maaf krna produksi masal ini malah kebablasan capslock. Kan sebelum di kirim harus nya di cek dulu. Mana posisinya kebalik yg bagian dalam diluar, ngebaliknya kan susah kaku.",0
"Barang Sampah.. Kecewa belanja disini.. Modbo rusak kok dikirim",0
"Saya pesan 18kg yg bentuk ikan, dikirim yg donat, kucing pada mencret",1
"di chat minta pengiriman instan, jawabanya menyanggupi, tp setelah di bayar, ngga di kirim2. kalo overload knp nyanggupin. kacau nih bikin kapok.",0
"aftersalesnya parah. penjual ga baca chat dan ga bales lg, janji tinggal janji",1
"lama nympe",0
"Produk yg dikirim berbeda dgn foto yg tertera..",1
"pesen 2 lapis, dikasih selapis, untung aja visornya aman, amsyong",0
"Barang sampai tepat waktu,aman dan rapih.....mantap gan.... Dapet bonus lagi..the bast pokoknya.. Kalian wajib blanja di olshop ini boz.... Makasih barangnya",3
"barang gak datang ini penipuan",1
"Pesan 3 yang sampai 2. Semoga berkah deh yg curangin",0
"Bau nya mengganggu",0
"cuco meong pokoknya????????",3
"Udah beli banyak ada 1 yg rusak mau tukar ga bisa pake belibet aturan cape deh",0
"seller tidak jujur&pengiriman super lama pdhl pesen gojek instant. di hari pemesanan di info kalau ada suara MARHABA/ HELLO krn ketekan, pdhl seumur2 beli apple ga pernah ada kasus bs ketekan kalau belum dibuka. sdh blg juga kalau saya ga mau barang yg ini karena menurut saya aneh, katanya blm dibuka tp mana bs ada suara tiba2 muncul? dr factorynya masa? eh hari itu gak kunjung dikirim tp bilangnya udh dikirim, nyatanya ditunggu smp batterynya habis, baru dikirim keesokan harinya?? dipikir saya ga pernah beli barang apple kayanyaa� barang baru apple itu selalu dikasih batt minimal bgt 20% dr full. ini ga bs nyala sama sekali. hehe mau boongin saya yahh. udh cukup beli sekali aja disini.",1
"Bahan plastiknya bagus banget, emang the best quality dah Polypropylene?? terus warnanya lucuuu??",3
"Saran buat toko,kalau bisa pengiriman nya jangan lewat antaraja . Kalau bisa disarankan pegiriman nya lewat yg lain aja",1
"Ujungnya bompel mungkin kebentur pas ekspedisi. Saran: packaging seharusnya yg lebih aman untuk barang mudah pecah.",1
"Product sesuai deskripsi, packing rapih. Beneran fast charging ! Terima Kasih baseus !",3
"pengiriman lama, barang sesuai harga , tlg QC nya lebih Di perbaiki Ada bolong2 bks jarum Di jahitannya, Ada garis putih Di kerudung abu yg lbh keliatan",0
"Jgn beli disini. Seller nya slow response ketika ada masalah produk. Saya beli helm ga dicek QC terlebih dahulu sblm dikirim. Helm ada lecetnya. Beli goggle osbe kacanya baret2 halus semua. Masuk pusat resolusi juga ga kooperatif. Selalu cek cctv yg ga jelas kapan ceknya dan apa yg dicek. Barang akhirnya diretur. Setelah sampai ga direspon2 lagi. Jadi mending lebih baik batal dimana solusi awal saya adalah retur refund dan disini ga ada itikad baik seller. Udah lapor cs pun CS terpaku sistem dan pas udah koar2 baru tuh CS hubungin seller. CS toped empatinya pun msh buruk. Klo sekelas selebgram cepet ditanganin. Giliran user biasa alasannya sistem. Beberapa jam menuju transaksi mau batal baru dibatalin ini seller.",1
"Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik!!! Background basah akhirnya tidak bisa dipakai sama sekali.",0
"Bau makanan tidak nyaman, dan rasa tidak enak.",0
"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !",0
"packing tidak rapih.. balon foil kusut, tidak dilipat, hanya dikuntal-kuntal dimasukkan kedalam plastik.. kalau yg size kecil masih oke.. tp yg size besar jadi pada lecek dan kusut.. padahal dari awal chat saya udah bilang buat dijual lg... kalau sudah lecek begini gak mungkin saya kasih ke orang.",0
"pedes nya over, dibanding isinya yang dikit. yang gak kuat pedes over not rekomended",1
"tokonya songgong brg rusak minta dibebanin ke konsumen, ngak usah jd penjual kalo bubble dibebankan ke. pembeli",0
"nyesel beli , kagak terang",1
"BINTANG 1 karena proses nya yg lambat bukan karena barang nya.. pesan kamis pake pengiriman 1 hari, barang datang minggu siang.. bukan kesalahan kurir, status on proses nya dr kamis sampai ke sabtu malam baru samapi d kurir.. tanpa info apapun dr seller.. saya sudah baca kebijakan terlambat covid toleransi 1 hari, tp ini dr kamis sampai ke minggu brp hari ya???",0
"kemasan hancurrr pecah berantakan... ga jadi kepakai... ssmoga kedepannya lebih safety lagi packingnya...",1
"SUDAH 4 X BELANJA TP YG INI SANNGAT KECEWA SEKALI",0
"busyeettt..lamaaa amit nyampe brgnya.pdhl udh 2x order.",0
"mantap sesuai pesanan, bakonya bener� mentol????respon cepat ,,, pengiriman cepat??????",3
"Paking oke bagus. Mohon perbaikan. Stik bergetar terus tanpa henti. mesin agak sering hang mau ganti game. Mohon diperbaiki gan. Selisih ongkir juga. Trims.",1
"pokoknya top...?????? bintang yg bicara ??????",3
"WOW KEREN BGT",3
"paten, mantab, rapi, high quality. fast respon, rekomen bingit.",3
"alatnya sering mati sendiri kak",1
"barang yg dikirim ternyata cacat produk, sisi yg satunya lepasan tdk ada ukuran/pengait nya,",1
"sayang banget analog kanan sama tombol arah ngga berfungsi,alangkah baiknya di tes dulu sebelum kirim",1
"jumlah barang yang dipesan dan barang yang sampai tidak sesuai",1
"Terbaikkk sayang banget emasnya gemoy",3
"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",1
"recomended seller",3
"makasih banyak gan, sukses selaluu pelayanan mantapp barang asli. sukses selalu untuk seller dan semoga bisa terus kasih harga dan pelayanan yg mantapp",3
"selangnya robek. tasnya jg robel di sudut",1
"Pengiriman lama banget, kurirnya gagal pickup terus.Setrikanya ternyata besar dan lumayan berat.. packingnya tipiss cuma bublewrap selapis.Kualitas strikanya jg kurang menurutku, soalnya ga terlalu panas jd lama setrikanya",1
"Parah, pesan warna hitam atau biru dikirim kuning semua, buta warna apa seller nya? Udah gt lama banget diproses nya",0
"Barang SAMPAH ini tidak seharusnya dikirimkan ke alamat saya, akan tetapi di TONG SAMPAH. Sangat MENGECEWAKAN, admin TIDAK MERESPON SAMA SEKALI CHAT SAYA. lihat barang yg dikirimkan, ada dead pixel, LALU LAYAR MONITORNYA KEBALIK. SANGAT MENGECEWAKAN. catatan buat teman-teman yg ingin beli, monitor ini tidak ada audio/speakernya, kualitas layar juga kurang baik. Jika ada rejeki lebih, belilah dengan merek yg bagus. SAYA SANGAT MENYESAL BELANJA DI SINI. SAYA TIDAK MEREKOMENDASIKAN BELANJA DISINI.",0
"Deskripsi dan gambar warna hitam tetapi barangnya yg sampai warna biru. GA SESUAI BANGET. Dichat komplain jawabnya cuma terima kasih. Ga niat jualan bos. Namanya orang jualan yg diutamakan harus kepuasan pelanggan. Klo di komplain jangan pura-pura oon/gak tau",0
"Diterima dalam keadaan packing terbuka dan terlihat sudah pecah. Komplain tapi harus kembaliin barang, malah ribet dan jadi repot sendiri.",0
"barangku kapan datang ? gua uda lama nunggu . males gua beli lagi",1
"Koq dibungkus bubble doank tanpa kardus.. sy kan jg bayar kardus + bubble sis -_-"
"packing oke..sdh sering beli disini..sippppp.",3
"pelayanan penjual nya jelek, slow respon banget",0
"Gercep banget adminnya nih. TOP lah pokoknya????",3
"Sudah pake rutin 1 bulan g ada hasil. Payah",0
"toko langganan, karena pengiriman sangat cepat. terimakasih",3
"plastik pecah jd lembek sebagian",1
"mantap bgt.....aroma rasa bkn sekedar isu...mantul dn mempesona,rasa pas di lidah dn irit d kantong,makasih gan.",3
"Respon cepat. Barang sesuai pesanan. Tingkatkan kepercayaan dan kepuasan pelanggan. Recommended.",3
"barangnya tidak ada di kemasan",0
"yg dikirim rusak, ajukan komplain tp gak jelas",0
"Salep nya di bikin dulu jadi lama baru sampe... Beli tgl. 22 eh... Tgl. 28 baru sampe... Untung salep doang... Kalo obat mah keburu mati yg sakit... Mending beli di toko obat dah",0
"barangnya ga dikirim sampai hari ini",1
"jelekkkk",0
"pengemasan lambat banget, pengiriman lamaaaaaa!!!",0
"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",1
"Barang tidak datang. Proses refund memakan waktu lebih dr 1 bulan. Sama sekali tidak memuaskan.",1
"Kulit jadi cerah. Cepat meresap. Cocok di kulit kombinasi. Cocok di kulit berminyak. Kemasannya lucu ??. Penjualnya ramah banget. Cocok di kulit normal. Proses pesanan cepat. Cocok di kulit kering. Respon penjualnya top. Cocok di kulit berminyak. Packaging rapi. Packaging aman ??.",3
"Pengiriman lambat polllllll!!! Ga pantes jadi official Store.",0
"unreliable. walau dptnya flash sale 69rb, tetep gak worth. cuma sekedar charge yg ringan� saja mgkn ok ??",1
"Kualitas produk sangat baik Produk original Harga produk sangat baik Kecepatan pengiriman sangat baik Respon penjual sangat baik",3
"Asli samsung, pelayanan sangat baik",3
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",0
"pengiriman super duper lamaaaa!!! not recommended.",1
"Maaf tp sablonnya bener2 ga layak??????",0
"Dikirim bor nya kurang satu. Terus bukannya tinggal ngirim yang kurang, Saya harus ngirim balik 1 kotak. Buang2 ongkir. Sengaja dibikin repot.",0
"tertulis dapat hadiah. taunya bohong loh. g dapat apa2. bonusnya GK datang!!!!",0
"bagian saku kiri kemeja, nampak sobek, tidak dijahit, ada bolong. sehingga kami harus menjahit saku kemeja kiri ini. Semoga untuk pembeli berikutnya, cacat pada pakaian ini dapat diperbaiki atau tidak dijual kepada pembeli, jadi tidak mengulangi lagi kesalahan yang sama. Terima kasih atas waktu & perhatiannya.",1
"jangan mau beli disini.. kemasan nya jelek, barang sampai dalam keadaan pecah dan seller nya gk mau tanggung jawab",1
"Kiyowo. Suka banget sm koleksi BT21 nya. Thanks UBS, pengiriman cepet dan packing aman.",3
"Buku yang saya pesan terdapat 16 halaman yang kosong. Bagaimana cara menukarkannya?",1
"saya nyesel pake yg same day.. rugi dikirimnya lama",1
"pengiriman lamaaaaaa banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??",0
"barangnya mantap, berkualitas, kokoh, bergaransi, seller ramah, pokoknya mantap banget",3
"Pelayanan ramah, design maksimal, hasil sesuai harapan. recommended..",3
"lain kali tolong lah di cek baik baik sebelum di bungkus",1
"pengiriman cepat dan packing sangat rapi walau hanya beli 1 item saja. Rekom bgt gaes",3
"maaf sya kasih bintang 1.. di keterangan udh jelas pilihan warna KUNING RUSA, pilihan warna lain jika tidak ada warna kuning warna HIJAU atau BIRU,, tapi yg dteng malah warna PINK, kalau stok warna yg saya ingin tidak ada harus.a konfirmasi terlebih dahulu. tapi ini tidak. kecewa si.. karna anak saya cowo bukan cewek malah di kasih warna pink. lain kali sblum di kirim coba di cek lagi.. ????",1
"Ngirim barang gak sesuai pesanan, ngeselinnn !!!!!!",0
"mantap!..jgn ragu2..langsung saja booking....recommended!",3
"sellernya aneh.. jawabnya apa.. yg dilakuin apa.. ga singkron . ribet",0
"alamak....buset.packingnya kurang rapi...di bungkus plastik putih transparan aja.harusnya di bungkus plastik hitam aja biar rapih.",0
"keripik tempe pecah2. packingnya kopong. Edit: rasanya juga asin banget, beh ga recommended yah, mecin banyak. orang **** juga tau bisa dikomplain, bahkan ga pake asuransi pun bisa komplain. cuma worth ga sama waktu yg dihabiskan buat komplain? penjual yg ga bisa terima kritik ga layak dapat bintang. maap yah , perbaikin lg packingnya, ekspedisi manapun kalo packing keripik pake plastik setengah kosong (ga padat) ya ancur koclak2 dalam dus. mau pake buble juga mubazir.",1
"Keren banget pelayanannya. Cuman beli lilin ajah servicenya bagus dan super cepat. Pesan pagi eeeh siang dah tiba!",3
"pas datang ky bau tape basi ?? ga ky yg sebelumnya pesan. kynya sudah rusak",0
"produknya dipaketkan dengan rapi dan tidak ada cacat. Recommended",3
"sampai dengan selamat, mulus dan berfungsi sempurna. Seller mau sabar dikonsultasikan dan mengemas dengan aman. Recommended",3
"Satu minggu pesanan gagal pickup terus, penjual tidak ada reaksi sama sekali, setelah komplain ke toped, langsung dikirim, (pesan tgl 28 mei sampai tgl 7 juni) ini tidak tau siapa yg salah, penjual atau kurirnya, merekalah yg tau, isinya banyak yg kurang bahkan ada yg hampir setengah botol. Mengecewakan sekali, padahal sudah orderan yg kesekian kali, kali ini ampun dah, ganti seller yang lain.??????????PENJUAL TIDAK RESPON DENGAN JUALANNYA!!!",0
"parahhh, barang rusak retak di komplain malah urusannya sgt ribet! tidak akan beli lagi d sini",0
"selangnya robek. tasnya jg robel di sudut",1
"ada satu yang salah dong pengirimanya gimana kurang teliti",1
"Fast response, diproses & dikirim langsung, dikemas dengan baik (rapi & sangat aman), pengiriman sangat cepat, harga ekonomis (murah), pesanan lengkap sesuai, kualitas produk sangat baik (lentur & melekat kuat), Trusted Seller, produk & penjual sangat direkomendasikan, Terima Kasih.",3
"pelayanan ramah, gratis design, pokoknya rekomendasi banget bikin cap disini",3
"salah kirim barang dan sudah dibantu bisa retur, namun setelah retur ternyata barang yang dikirim rusak (retak isi dalam eye shadow) nya, ini menunggu utk retur kembali. semoga dapat dibantu utk bisa retur kembali",1
"besi di salah satu sisi gak bisa diatur panjang pendeknya karena sudah dol jadi alat gak bisa digunakan, mengecewakan sekali",1
"pembelian Kesekian kalinya dan biasanya dikemas pake kardus tapi yang dikirim cuma pake bubble wrap dan pecah lagi. ajukan barang rusak katanya bukan kesalahan toko tapi pas dicek masa patahannya/ serpihannya kurang. saya coba satuin tapi ada bagian yang memang ngak ada. apa di pengiriman mereka buka bubble wrap terus diganti gitu?",0
"ternyata bukan hot wheels asli, bahan plastik. harap di beri keterangan bahwa barang tdk original.",1
"Tampilan si ok banget tapi bahan tipis banget, masa baru dipake (pemakaian normal) dua minggu jahitannya udah sobek sendiri..",0
"Bau makanan tidak nyaman, dan rasa tidak enak.",0
"bolong bolong ada minyak2nya gitu Jelek",0
"order yang dual glass dikirim yang mono hddhh g jelas",0
"KURANG TELITI, SAYA PESAN HITAM 1 DAN MERAH 1 YG DIKIRIM HITAM SEMUA",0
"Minta warna putih dikasih hijau.. Seller banyak alasan babibu..",0
"lilinnya kecil tdk.sesuai gambar. pdhl sy perlu angka 1 yg sesuai gambar. buat nemenin angka yg lainnya .",1
"To be honest ! Barang rusak ( tangkai patah ) dikirim, saya salah juga pas buka ga di video unboxing. But overall, sangat - sangat mengecewakan sih kualiatas barang ini toko, padahal sudah di kasih notes waktu pemesanan, harap di check dulu min barang sebelum dikirim. Kapok sih klo saya !!!",0
"GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA",0
"penjual gk respon bgt parah",0
"Saya membeli 20 item, dan yg saya terima hanya 10. sudah komplain tdk bisa karena memang saya video ulang dikarenakan video pertama tidak ke rekam.",1
"mantap wangi nya segerrr",3
"enaaaak.. bakal order lagi ??????",3
"pesan 3 dateng 1",1
"beli 2 dateng nya malah 1, pas di buka udah exited banget jadi Negativemood tenyata cuman 1",1
"EDny kurang sebulan pantes dijual 1rb",0
"Pakai esktra bubble udah bayar ternyata saat dikirim tidak diberi bubble",0
"suka banget sama strap maskernya??. lucu + bagus bangett. recommended bgt. bakalan jdi langganan sihhh",3
"Lampunya terang!. Pancaran cahaya lampu yg baik. seller cepat responnya, pengiriman cepat dan aman.??????",3
"saya nyesel pake yg same day.. rugi dikirimnya lama",1
"ada noda kuning di jilbab nya,pendek,kaku!",0
"beli 10 bungkus, ada 1 yg bahan plastik pembungkus nya beda.. dan kebuka sobek",1
"mantab, dikardusin satu2 dan di babblewrap lg...murah lg...",3
